ID_CLIENTE,SEXO,DATA_NASCIMENTO,PRIMEIRA_COMPRA
773,F,1990/12/22,2017/04/22
774, ,1900/01/01,2017/04/22
775, ,1900/01/01,2019/12/14
776, ,1900/01/01,2017/04/22
777, ,1900/01/01,2017/04/22
778, ,1900/01/01,2017/04/22
779, ,1900/01/01,2017/12/04
780, ,1900/01/01,2017/04/22
781, ,1900/01/01,2017/04/22
782, ,1900/01/01,2017/04/22
783, ,1900/01/01,2017/04/22
784, ,1900/01/01,2017/04/22
785, ,1900/01/01,2017/04/22
786, ,1900/01/01,2017/04/22
787, ,1900/01/01,2017/04/22
788, ,1900/01/01,2017/04/22
789, ,1900/01/01,2017/04/22
790, ,1900/01/01,2017/04/22
791, ,1900/01/01,2017/04/22
792, ,1900/01/01,2017/04/22
793, ,1900/01/01,2017/04/23
794, ,1900/01/01,2017/04/23
795, ,1900/01/01,2017/04/23
796, ,1900/01/01,2017/04/23
797, ,1900/01/01,2017/04/23
798, ,1900/01/01,2017/04/23
799, ,1900/01/01,2017/04/23
800, ,1900/01/01,2017/04/23
801, ,1900/01/01,2017/04/23
802, ,1900/01/01,2017/11/11
803, ,1900/01/01,2017/04/23
804, ,1900/01/01,2017/04/23
805, ,1900/01/01,2017/04/23
806, ,1900/01/01,2017/04/23
807, ,1900/01/01,2017/04/23
808, ,1900/01/01,2017/06/03
809, ,1900/01/01,2017/04/23
810, ,1900/01/01,2017/04/23
811, ,1900/01/01,2017/04/23
812, ,1900/01/01,2017/04/23
813, ,1900/01/01,2017/04/23
814, ,1900/01/01,2017/06/17
815,F,1900/01/01,2017/04/23
816, ,1900/01/01,2017/04/23
817, ,1900/01/01,2017/04/24
818, ,1900/01/01,2017/04/24
819, ,1900/01/01,2017/04/24
820, ,1900/01/01,2017/04/24
821, ,1900/01/01,2017/04/26
822, ,1900/01/01,2017/04/24
823, ,1900/01/01,2017/04/25
824, ,1989/10/10,2017/04/24
825, ,1900/01/01,2017/04/24
826, ,1900/01/01,2017/04/24
827, ,1900/01/01,2017/04/24
828, ,1900/01/01,2017/04/24
829, ,1900/01/01,2017/04/24
830, ,1900/01/01,2017/04/24
831, ,1900/01/01,2017/04/24
832, ,1900/01/01,2017/04/24
833, ,1900/01/01,2017/04/24
834, ,1900/01/01,2017/05/02
835, ,1900/01/01,2017/04/25
836, ,1900/01/01,2017/04/25
837, ,1900/01/01,2017/04/25
838, ,1900/01/01,2017/04/25
839, ,1900/01/01,2017/04/25
840,F,1900/01/01,2017/04/25
841, ,1900/01/01,2017/04/21
842, ,1900/01/01,2020/04/06
843, ,1900/01/01,2017/04/21
844, ,1900/01/01,2017/04/21
845, ,1900/01/01,2017/04/21
846, ,1900/01/01,2017/04/21
847, ,1900/01/01,2017/04/21
848, ,1900/01/01,2017/04/21
849, ,1900/01/01,1900/01/01
850, ,1900/01/01,2017/04/21
851, ,1900/01/01,2017/04/21
852, ,1900/01/01,2017/04/21
853, ,1900/01/01,2017/04/21
854,F,1900/01/01,2019/06/04
855, ,1900/01/01,2017/04/21
856,F,1900/01/01,2017/11/24
857, ,1900/01/01,2020/10/18
858, ,1900/01/01,2017/04/22
859, ,1900/01/01,2017/04/22
860, ,1900/01/01,2020/07/04
861, ,1900/01/01,2021/04/15
862, ,1900/01/01,2017/04/22
863, ,1900/01/01,2017/04/29
864, ,1900/01/01,2017/04/22
865, ,1900/01/01,1900/01/01
866, ,1900/01/01,1900/01/01
867, ,1900/01/01,2017/04/22
868, ,1900/01/01,2017/06/02
869,F,1900/01/01,2017/05/13
870, ,1900/01/01,2017/04/22
871, ,1900/01/01,2017/04/22
872, ,1900/01/01,2017/04/22
873, ,1900/01/01,2017/05/11
874, ,1900/01/01,2017/04/22
875, ,1900/01/01,2017/04/22
876, ,1900/01/01,2017/04/22
877, ,1900/01/01,2017/04/22
878, ,1900/01/01,1900/01/01
879, ,1900/01/01,2017/04/22
880, ,1900/01/01,2017/04/22
881, ,1973/11/03,2017/04/22
882, ,1900/01/01,2017/04/22
883, ,1900/01/01,2017/04/22
884, ,1900/01/01,2017/04/22
885, ,1900/01/01,2017/04/22
886, ,1900/01/01,2017/04/22
887, ,1900/01/01,2017/04/22
888, ,1900/01/01,2017/04/22
889, ,1900/01/01,2017/04/22
890, ,1900/01/01,2017/04/22
891, ,1900/01/01,2017/04/22
892, ,1900/01/01,2017/04/22
893, ,1900/01/01,2017/04/22
894, ,1900/01/01,2017/04/22
895, ,1900/01/01,2017/04/23
896, ,1900/01/01,2017/04/23
897, ,1900/01/01,2017/04/23
898, ,1900/01/01,2017/04/23
899, ,1900/01/01,2017/04/23
900, ,1900/01/01,2017/07/02
901, ,1900/01/01,2017/04/23
902, ,1900/01/01,2017/04/23
903, ,1900/01/01,2017/04/23
904, ,1900/01/01,2017/04/23
905, ,1900/01/01,2017/04/23
906, ,1900/01/01,2017/10/22
907, ,1900/01/01,2017/04/23
908, ,1900/01/01,2017/04/23
909, ,1900/01/01,2017/04/23
910, ,1900/01/01,2017/04/23
911, ,1900/01/01,2017/04/23
912, ,1900/01/01,2017/04/28
913, ,1900/01/01,2017/04/23
914, ,1900/01/01,2017/04/23
915, ,1900/01/01,2017/06/03
916, ,1900/01/01,2017/04/23
917, ,1900/01/01,2017/04/23
918, ,1900/01/01,2017/04/23
919, ,1900/01/01,2017/04/23
920, ,1900/01/01,2017/04/23
921, ,1900/01/01,2017/04/24
922, ,1900/01/01,2017/04/24
923, ,1900/01/01,2017/04/24
924, ,1900/01/01,2017/04/24
925, ,1900/01/01,2019/06/02
926, ,1900/01/01,2017/04/24
927, ,1900/01/01,2017/04/24
928, ,1900/01/01,2017/04/24
929, ,1900/01/01,2017/04/24
930, ,1900/01/01,2017/04/24
931, ,1900/01/01,2017/07/01
932, ,1900/01/01,2017/04/24
933, ,1900/01/01,2017/04/24
934, ,1973/12/29,2017/04/24
935, ,1900/01/01,2017/04/24
936, ,1900/01/01,2017/04/24
937, ,1900/01/01,2017/04/25
938, ,1900/01/01,2017/04/25
939, ,1900/01/01,2017/04/25
940, ,1900/01/01,2017/04/25
941, ,1900/01/01,2017/04/25
942, ,1900/01/01,2017/04/25
943, ,1900/01/01,2018/05/08
944, ,1900/01/01,2017/04/25
945, ,1900/01/01,2017/04/25
946, ,1900/01/01,2017/04/25
947, ,1900/01/01,2017/04/25
948, ,1900/01/01,2017/04/25
949, ,1900/01/01,2017/04/25
950, ,1900/01/01,2017/04/25
951, ,1900/01/01,2017/04/25
952, ,1900/01/01,2017/04/25
953, ,1900/01/01,2017/04/25
954, ,1900/01/01,2017/04/25
955, ,1900/01/01,2017/04/25
956, ,1900/01/01,2017/04/26
957, ,1988/02/19,2017/04/26
958, ,1900/01/01,2018/03/17
959, ,1900/01/01,2018/07/16
960, ,1900/01/01,2017/04/26
961, ,1900/01/01,2017/04/26
962, ,1900/01/01,2017/04/26
963, ,1900/01/01,2017/04/26
964, ,1900/01/01,2017/04/26
965, ,1900/01/01,2017/04/26
966, ,1900/01/01,2017/08/21
967, ,1900/01/01,2017/04/27
968, ,1900/01/01,2017/04/25
969, ,1900/01/01,2017/04/25
970, ,1900/01/01,1900/01/01
971, ,1900/01/01,2017/04/25
972, ,1900/01/01,2017/04/26
973, ,1900/01/01,2017/04/25
974, ,1900/01/01,2017/04/25
975, ,1900/01/01,2017/04/25
976, ,1900/01/01,2017/04/25
977, ,1900/01/01,2017/04/25
978, ,1900/01/01,2017/04/25
979, ,1900/01/01,2017/04/25
980, ,1900/01/01,2017/04/26
981, ,1900/01/01,2017/04/26
982, ,1900/01/01,2017/04/26
983, ,1900/01/01,2017/04/26
984, ,1900/01/01,2017/04/26
985, ,1900/01/01,2017/04/26
986, ,1900/01/01,2017/04/26
987, ,1900/01/01,2017/04/26
988, ,1900/01/01,2017/04/27
989, ,1900/01/01,2017/04/27
990, ,1900/01/01,2017/04/27
991, ,1900/01/01,2017/04/29
992, ,1900/01/01,2017/05/03
993, ,1900/01/01,2017/04/27
994, ,1900/01/01,2017/04/27
995, ,1900/01/01,2017/04/27
996,M,1900/01/01,2017/04/27
997, ,1900/01/01,2017/04/27
998, ,1900/01/01,2017/04/27
999, ,1900/01/01,2017/04/27
1000, ,1900/01/01,2017/04/27
1001, ,1900/01/01,2017/04/27
1002, ,1900/01/01,2017/04/27
1003, ,1900/01/01,2017/04/28
1004, ,1900/01/01,2017/04/28
1005, ,1900/01/01,2017/04/28
1006,F,1988/09/01,2017/04/28
1007, ,1900/01/01,2017/04/28
1008, ,1900/01/01,2017/04/28
1009, ,1900/01/01,2017/04/28
1010, ,1900/01/01,2017/04/28
1011, ,1900/01/01,2017/04/28
1012, ,1900/01/01,2017/04/28
1013, ,1900/01/01,2017/05/06
1014, ,1900/01/01,2018/08/12
1015, ,1900/01/01,2017/04/28
1016, ,1900/01/01,2017/04/28
1017,F,1900/01/01,2017/04/28
1018, ,1900/01/01,2018/01/18
1019, ,1900/01/01,2017/04/28
1020, ,1900/01/01,2017/04/28
1021, ,1900/01/01,2017/04/29
1022, ,1996/11/15,2017/04/29
1023, ,1900/01/01,2017/04/29
1024, ,1900/01/01,2017/04/29
1025, ,1900/01/01,2017/04/29
1026, ,1900/01/01,2017/04/29
1027, ,1900/01/01,2017/04/29
1028, ,1900/01/01,2017/04/29
1029, ,1900/01/01,2017/04/29
1030, ,1900/01/01,2017/04/29
1031, ,1900/01/01,2017/04/30
1032, ,1900/01/01,2017/04/29
1033, ,1900/01/01,2017/04/29
1034, ,1900/01/01,2017/04/29
1035,M,1900/01/01,2020/11/12
1036, ,1900/01/01,2017/04/29
1037, ,1900/01/01,2017/04/29
1038, ,1900/01/01,2017/04/29
1039, ,1900/01/01,2017/04/29
1040, ,1900/01/01,2017/04/29
1041, ,1900/01/01,2017/04/29
1042, ,1900/01/01,2017/04/29
1043, ,1900/01/01,2017/04/29
1044, ,1969/01/13,2017/04/29
1045, ,1900/01/01,2017/04/29
1046, ,1900/01/01,2017/04/29
1047, ,1900/01/01,2017/07/01
1048, ,1900/01/01,2017/04/29
1049, ,1900/01/01,2017/04/29
1050, ,1900/01/01,2017/04/29
1051, ,1900/01/01,2017/04/29
1052, ,1900/01/01,2017/04/29
1053, ,1900/01/01,2017/04/30
1054, ,1900/01/01,2017/04/30
1055, ,1900/01/01,2017/04/30
1056, ,1900/01/01,2017/04/30
1057, ,1900/01/01,2017/04/30
1058, ,1900/01/01,2017/04/30
1059, ,1900/01/01,2017/04/30
1060, ,1900/01/01,2017/04/30
1061, ,1900/01/01,2017/04/30
1062, ,1900/01/01,2017/04/30
1063, ,1900/01/01,2017/04/30
1064, ,1900/01/01,2017/04/30
1065, ,1900/01/01,2017/04/30
1066, ,1900/01/01,2017/04/30
1067, ,1900/01/01,2017/04/30
1068, ,1900/01/01,2017/04/30
1069, ,1900/01/01,2017/05/02
1070, ,1900/01/01,2017/05/02
1071, ,1900/01/01,2017/04/30
1072, ,1900/01/01,2017/05/02
1073, ,1900/01/01,2017/05/02
1074, ,1900/01/01,2017/05/02
1075, ,1900/01/01,2017/05/02
1076, ,1900/01/01,2017/05/02
1077, ,1900/01/01,2017/05/02
1078, ,1900/01/01,2017/05/02
1079, ,1900/01/01,2017/05/02
1080, ,1900/01/01,2017/05/02
1081, ,1900/01/01,2017/05/02
1082, ,1900/01/01,2017/05/02
1083, ,1900/01/01,2017/05/02
1084, ,1970/12/06,2017/05/02
1085, ,1900/01/01,2017/05/02
1086, ,1900/01/01,2017/05/02
1087, ,1900/01/01,2017/05/02
1088, ,1900/01/01,2017/05/02
1089, ,1900/01/01,2017/05/03
1090, ,1900/01/01,2017/05/03
1091, ,1986/08/14,2018/12/08
1092, ,1900/01/01,2017/05/03
1093, ,1900/01/01,2017/04/26
1094, ,1900/01/01,2017/04/26
1095, ,1900/01/01,2017/04/27
1096, ,1900/01/01,2017/04/27
1097, ,1900/01/01,2017/04/27
1098, ,1900/01/01,2017/04/27
1099, ,1900/01/01,2017/04/27
1100, ,1900/01/01,2017/04/27
1101, ,1900/01/01,2017/04/27
1102, ,1900/01/01,2017/04/27
1103, ,1900/01/01,2017/04/27
1104, ,1900/01/01,2017/04/27
1105, ,1972/09/12,2017/04/27
1106, ,1900/01/01,2017/04/27
1107, ,1900/01/01,2017/04/27
1108, ,1997/05/05,2017/04/27
1109, ,1900/01/01,2017/04/27
1110, ,1900/01/01,2017/04/27
1111, ,1900/01/01,2017/04/28
1112, ,1900/01/01,2017/04/28
1113, ,1900/01/01,2017/04/28
1114, ,1900/01/01,2017/04/28
1115, ,1900/01/01,2017/04/28
1116, ,1900/01/01,2017/04/28
1117, ,1900/01/01,2017/04/28
1118, ,1900/01/01,2017/04/28
1119, ,1900/01/01,2017/04/28
1120, ,1900/01/01,2017/04/28
1121, ,1900/01/01,2017/04/28
1122, ,1900/01/01,2017/04/28
1123, ,1900/01/01,2017/04/28
1124, ,1900/01/01,2017/04/28
1125, ,1900/01/01,2017/04/28
1126, ,1900/01/01,2017/04/28
1127, ,1900/01/01,2017/04/29
1128,F,1900/01/01,2017/04/29
1129, ,1971/08/26,2017/05/13
1130,M,1900/01/01,2017/04/29
1131, ,1900/01/01,2019/05/05
1132, ,1900/01/01,2017/04/29
1133, ,1900/01/01,2017/04/29
1134, ,1900/01/01,2017/08/14
1135, ,1900/01/01,2017/04/29
1136,F,1900/01/01,2020/08/08
1137, ,1900/01/01,2017/04/29
1138, ,1900/01/01,2017/04/29
1139, ,1900/01/01,2017/04/29
1140, ,1900/01/01,2017/04/29
1141, ,1900/01/01,2017/04/29
1142, ,1900/01/01,2017/04/30
1143,F,1987/02/26,2017/04/29
1144, ,1900/01/01,2017/04/29
1145, ,1900/01/01,2017/04/30
1146, ,1900/01/01,2017/04/29
1147, ,1900/01/01,2017/04/29
1148, ,1900/01/01,2017/04/30
1149, ,1900/01/01,2017/04/29
1150, ,1900/01/01,2017/04/29
1151, ,1900/01/01,2017/04/29
1152, ,1900/01/01,2017/04/29
1153, ,1900/01/01,2017/04/29
1154, ,1900/01/01,2017/04/29
1155, ,1900/01/01,2017/04/29
1156, ,1900/01/01,1900/01/01
1157, ,1900/01/01,2017/04/30
1158,F,1900/01/01,2017/04/30
1159, ,1900/01/01,2017/04/30
1160, ,1900/01/01,2017/04/30
1161, ,1900/01/01,2017/04/30
1162, ,1900/01/01,2017/04/30
1163, ,1900/01/01,2017/04/30
1164, ,1900/01/01,2017/04/30
1165, ,1900/01/01,2017/04/30
1166, ,1980/10/10,2017/04/30
1167, ,1900/01/01,2017/04/30
1168, ,1900/01/01,2017/04/30
1169, ,1900/01/01,2017/04/30
1170, ,1900/01/01,2017/05/28
1171, ,1900/01/01,2017/04/30
1172, ,1900/01/01,2017/04/30
1173, ,1900/01/01,2017/05/02
1174, ,1900/01/01,2017/05/02
1175, ,1900/01/01,2017/05/02
1176, ,1900/01/01,2017/05/02
1177, ,1900/01/01,2017/05/02
1178, ,1900/01/01,2017/05/02
1179, ,1900/01/01,2017/05/02
1180, ,1900/01/01,2017/05/02
1181, ,1900/01/01,2017/05/02
1182, ,1900/01/01,2017/05/02
1183, ,1900/01/01,2017/05/02
1184, ,1900/01/01,2017/05/02
1185, ,1900/01/01,2017/05/02
1186, ,1900/01/01,2017/05/02
1187, ,1900/01/01,2017/05/02
1188, ,1900/01/01,2017/05/02
1189,M,1900/01/01,2017/05/03
1190, ,1900/01/01,2017/05/03
1191, ,1900/01/01,2017/05/03
1192, ,1900/01/01,2017/05/03
1193,F,1986/03/04,2017/05/03
1194, ,1900/01/01,2017/05/03
1195, ,1997/09/16,2017/05/07
1196, ,1900/01/01,2017/05/03
1197, ,1900/01/01,1900/01/01
1198, ,1900/01/01,2017/05/03
1199, ,1900/01/01,2017/05/03
1200, ,1900/01/01,2017/05/03
1201, ,1900/01/01,2017/05/03
1202, ,1900/01/01,2017/05/03
1203, ,1900/01/01,2017/05/03
1204, ,1900/01/01,2017/05/03
1205, ,1900/01/01,2017/05/03
1206, ,1900/01/01,2017/05/03
1207, ,1900/01/01,2017/05/03
1208, ,1900/01/01,2017/05/03
1209, ,1900/01/01,2017/05/03
1210, ,1900/01/01,1900/01/01
1211, ,1900/01/01,2017/05/03
1212, ,1900/01/01,2017/05/04
1213, ,1900/01/01,2017/05/03
1214, ,1900/01/01,2017/05/04
1215, ,1900/01/01,2017/05/04
1216, ,1900/01/01,2017/05/04
1217, ,1900/01/01,2017/05/04
1218, ,1900/01/01,2017/05/03
1219, ,1900/01/01,2017/05/03
1220, ,1900/01/01,2017/05/03
1221, ,1900/01/01,2017/05/03
1222, ,1900/01/01,2017/05/03
1223, ,1900/01/01,2017/05/03
1224, ,1900/01/01,2017/05/03
1225, ,1900/01/01,2017/05/03
1226, ,1900/01/01,2017/05/03
1227, ,1900/01/01,2017/05/03
1228, ,1900/01/01,2017/05/03
1229, ,1900/01/01,2017/05/03
1230, ,1900/01/01,2017/05/03
1231, ,1900/01/01,2017/05/04
1232, ,1900/01/01,2017/05/04
1233, ,1900/01/01,2017/05/04
1234, ,1900/01/01,2017/05/04
1235, ,1900/01/01,2017/05/04
1236, ,1900/01/01,2017/05/04
1237, ,1900/01/01,2017/05/04
1238, ,1900/01/01,2017/05/04
1239, ,1900/01/01,2017/05/04
1240, ,1900/01/01,2017/05/04
1241, ,1900/01/01,2017/05/04
1242, ,1900/01/01,2017/05/04
1243, ,1900/01/01,2017/05/04
1244, ,1900/01/01,2017/05/04
1245, ,1900/01/01,2017/05/04
1246, ,1900/01/01,2017/05/05
1247, ,1900/01/01,2017/05/05
1248, ,1900/01/01,2017/05/05
1249, ,1900/01/01,2017/05/05
1250, ,1900/01/01,2017/05/05
1251, ,1900/01/01,2017/05/05
1252, ,1900/01/01,2017/05/05
1253, ,1900/01/01,2017/05/05
1254, ,1900/01/01,2017/05/05
1255, ,1900/01/01,2017/05/05
1256, ,1900/01/01,2017/05/05
1257, ,1900/01/01,2017/05/05
1258, ,1900/01/01,2017/05/05
1259, ,1900/01/01,2017/05/05
1260, ,1900/01/01,2017/05/05
1261, ,1900/01/01,2017/05/05
1262, ,1900/01/01,2017/05/05
1263, ,1900/01/01,2017/05/05
1264, ,1900/01/01,2017/05/05
1265, ,1900/01/01,2017/05/05
1266, ,1900/01/01,2017/05/06
1267, ,1900/01/01,2017/05/06
1268, ,1900/01/01,2017/05/06
1269, ,1900/01/01,2017/05/06
1270, ,1900/01/01,2017/05/06
1271, ,1900/01/01,2017/05/06
1272, ,1900/01/01,2017/05/06
1273, ,1900/01/01,2017/05/06
1274, ,1900/01/01,2017/05/06
1275, ,1900/01/01,2017/05/06
1276, ,1900/01/01,2017/05/06
1277, ,1900/01/01,2017/05/06
1278, ,1900/01/01,2021/01/13
1279, ,1900/01/01,2017/05/06
1280, ,1900/01/01,2017/05/06
1281, ,1900/01/01,2017/05/06
1282, ,1900/01/01,2017/05/06
1283, ,1900/01/01,2017/05/06
1284, ,1900/01/01,2017/05/06
1285, ,1900/01/01,2017/05/06
1286,F,1900/01/01,2017/05/06
1287, ,1900/01/01,2017/05/06
1288, ,1900/01/01,2017/05/06
1289, ,1900/01/01,2017/05/06
1290, ,1900/01/01,2017/05/06
1291, ,1900/01/01,2017/05/06
1292, ,1900/01/01,2017/05/06
1293, ,1900/01/01,2017/05/06
1294, ,1900/01/01,2017/05/06
1295, ,1900/01/01,2017/05/06
1296, ,1900/01/01,2017/05/06
1297, ,1900/01/01,2017/05/06
1298, ,1900/01/01,2017/05/11
1299, ,1900/01/01,2017/05/11
1300, ,1900/01/01,2017/05/07
1301, ,1900/01/01,2017/10/23
1302, ,1900/01/01,2017/05/07
1303, ,1900/01/01,2020/09/24
1304, ,1900/01/01,2017/05/07
1305, ,1900/01/01,2017/05/07
1306,M,1900/01/01,2017/05/07
1307, ,1900/01/01,2017/05/07
1308, ,1900/01/01,2017/05/07
1309, ,1900/01/01,2017/05/07
1310, ,1900/01/01,2017/05/07
1311, ,1900/01/01,2017/05/07
1312, ,1900/01/01,2017/05/07
1313, ,1900/01/01,2017/05/07
1314, ,1900/01/01,2017/05/07
1315, ,1900/01/01,2017/05/07
1316,F,1970/06/26,2017/05/07
1317, ,1900/01/01,2017/05/07
1318, ,1900/01/01,2017/05/07
1319, ,1900/01/01,2017/05/07
1320, ,1900/01/01,2017/05/07
1321, ,1900/01/01,2017/05/07
1322, ,1900/01/01,2017/05/07
1323, ,1900/01/01,2017/07/18
1324, ,1900/01/01,2017/05/08
1325, ,1900/01/01,2017/09/05
1326, ,1900/01/01,2017/05/08
1327, ,1900/01/01,2017/05/08
1328, ,1900/01/01,2017/05/08
1329, ,1900/01/01,2017/05/08
1330, ,1900/01/01,2017/05/08
1331, ,1900/01/01,2017/05/08
1332, ,1900/01/01,2017/05/08
1333, ,1900/01/01,2017/05/08
1334, ,1900/01/01,2017/05/08
1335, ,1900/01/01,2017/05/08
1336, ,1900/01/01,2017/05/08
1337, ,1900/01/01,2017/05/08
1338, ,1900/01/01,2017/05/09
1339, ,1900/01/01,2017/05/09
1340, ,1900/01/01,2017/05/09
1341, ,1900/01/01,2017/05/04
1342, ,1900/01/01,2017/05/04
1343, ,1900/01/01,2017/05/04
1344, ,1900/01/01,2017/05/04
1345, ,1900/01/01,2017/05/04
1346, ,1900/01/01,2017/05/04
1347, ,1900/01/01,2017/05/04
1348, ,1900/01/01,2017/05/04
1349, ,1900/01/01,1900/01/01
1350, ,1900/01/01,2017/05/27
1351, ,1900/01/01,2017/05/04
1352, ,1900/01/01,2017/05/04
1353, ,1900/01/01,2017/05/04
1354, ,1900/01/01,2017/05/04
1355, ,1900/01/01,2017/05/04
1356, ,1900/01/01,2017/05/04
1357, ,1900/01/01,2017/05/04
1358, ,1900/01/01,2017/05/04
1359, ,1900/01/01,2017/05/05
1360, ,1900/01/01,2017/05/05
1361, ,1900/01/01,2017/05/05
1362, ,1900/01/01,2017/05/05
1363, ,1900/01/01,2017/05/05
1364, ,1900/01/01,2017/05/05
1365, ,1900/01/01,2017/05/05
1366, ,1900/01/01,2017/05/05
1367, ,1900/01/01,2017/05/05
1368, ,1900/01/01,2017/05/05
1369, ,1900/01/01,2017/05/05
1370, ,1900/01/01,2017/05/05
1371, ,1900/01/01,2017/05/05
1372, ,1900/01/01,1900/01/01
1373, ,1900/01/01,2017/05/05
1374, ,1900/01/01,2017/05/05
1375, ,1900/01/01,2017/05/06
1376, ,1900/01/01,2017/05/17
1377, ,1900/01/01,2017/05/06
1378, ,1900/01/01,1900/01/01
1379, ,1900/01/01,2017/05/06
1380, ,1900/01/01,2017/05/06
1381, ,1900/01/01,2017/05/06
1382, ,1900/01/01,2017/05/06
1383,M,1980/10/23,2017/05/06
1384, ,1900/01/01,2017/05/06
1385, ,1900/01/01,2017/05/06
1386, ,1900/01/01,2017/05/06
1387, ,1900/01/01,1900/01/01
1388, ,1900/01/01,2017/05/06
1389, ,1900/01/01,2017/05/06
1390, ,1900/01/01,2017/05/06
1391, ,1900/01/01,2017/05/06
1392, ,1900/01/01,2017/05/06
1393, ,1900/01/01,2017/05/06
1394, ,1991/03/27,2017/05/06
1395, ,1900/01/01,2017/05/06
1396, ,1900/01/01,2017/05/06
1397, ,1900/01/01,2017/05/06
1398, ,1900/01/01,2017/05/06
1399, ,1900/01/01,2017/05/06
1400, ,1900/01/01,2017/05/06
1401, ,1900/01/01,2017/05/06
1402, ,1900/01/01,2017/05/06
1403, ,1900/01/01,2017/05/06
1404, ,1900/01/01,2017/05/06
1405, ,1900/01/01,2017/05/06
1406, ,1900/01/01,2017/05/06
1407, ,1900/01/01,2017/05/07
1408, ,1900/01/01,2017/05/07
1409, ,1900/01/01,2017/05/07
1410, ,1900/01/01,2017/05/07
1411, ,1900/01/01,2017/05/07
1412, ,1900/01/01,2017/05/07
1413, ,1900/01/01,2017/05/07
1414, ,1900/01/01,2017/05/07
1415, ,1900/01/01,2017/05/07
1416, ,1900/01/01,2017/05/07
1417, ,1900/01/01,2017/05/07
1418, ,1900/01/01,2017/05/07
1419, ,1900/01/01,2017/05/07
1420, ,1900/01/01,2017/05/07
1421, ,1900/01/01,2017/05/07
1422, ,1900/01/01,2017/05/07
1423, ,1900/01/01,2017/05/07
1424, ,1900/01/01,2017/05/07
1425, ,1900/01/01,2017/05/07
1426, ,1900/01/01,2017/05/07
1427, ,1900/01/01,2017/05/08
1428, ,1900/01/01,2017/05/08
1429, ,1900/01/01,2017/05/18
1430, ,1900/01/01,2018/05/20
1431,M,1972/12/10,1900/01/01
1432, ,1900/01/01,2017/06/27
1433, ,1900/01/01,2017/05/08
1434, ,1900/01/01,2017/05/08
1435, ,1900/01/01,2017/05/08
1436, ,1900/01/01,2017/05/08
1437, ,1900/01/01,2017/05/08
1438, ,1900/01/01,2017/05/09
1439, ,1900/01/01,2017/05/09
1440, ,1900/01/01,2017/05/09
1441, ,1900/01/01,2017/05/09
1442, ,1900/01/01,2017/05/09
1443, ,1900/01/01,2017/05/09
1444, ,1900/01/01,2017/05/09
1445, ,1900/01/01,2017/05/09
1446, ,1900/01/01,2017/05/09
1447, ,1900/01/01,2017/05/09
1448, ,1900/01/01,2017/05/09
1449, ,1900/01/01,2017/05/09
1450, ,1900/01/01,2017/05/09
1451, ,1900/01/01,2017/05/09
1452, ,1900/01/01,2017/05/09
1453, ,1900/01/01,2017/05/09
1454, ,1900/01/01,2017/05/09
1455, ,1900/01/01,2017/05/09
1456, ,1900/01/01,2017/05/10
1457, ,1900/01/01,2017/05/10
1458, ,1900/01/01,2017/05/10
1459, ,1900/01/01,2017/05/10
1460, ,1900/01/01,2017/05/10
1461, ,1900/01/01,2017/05/10
1462, ,1900/01/01,2017/05/10
1463, ,1900/01/01,2017/05/10
1464,F,1968/03/10,2017/05/10
1465,F,1900/01/01,2017/05/10
1466, ,1900/01/01,2017/05/10
1467, ,1900/01/01,2017/05/13
1468, ,1900/01/01,2017/05/09
1469, ,1900/01/01,1900/01/01
1470, ,1900/01/01,2017/05/09
1471, ,1900/01/01,2017/05/09
1472, ,1900/01/01,2017/05/09
1473, ,1900/01/01,2017/05/09
1474, ,1900/01/01,2017/05/09
1475, ,1900/01/01,2017/05/09
1476, ,1900/01/01,2017/05/09
1477, ,1900/01/01,2017/05/09
1478, ,1900/01/01,2017/05/09
1479, ,1900/01/01,2017/05/09
1480, ,1900/01/01,2017/05/09
1481, ,1900/01/01,2017/05/09
1482, ,1900/01/01,2017/05/10
1483, ,1900/01/01,2017/05/10
1484, ,1900/01/01,2017/05/10
1485, ,1900/01/01,2017/05/10
1486, ,1900/01/01,2017/05/10
1487,M,1900/01/01,2017/05/10
1488, ,1900/01/01,2017/05/10
1489, ,1900/01/01,2017/05/10
1490, ,1989/07/03,2017/05/10
1491, ,1900/01/01,2017/05/10
1492, ,1900/01/01,2017/05/10
1493, ,1900/01/01,2017/05/10
1494, ,1900/01/01,2017/05/10
1495, ,1900/01/01,2017/05/10
1496, ,1900/01/01,2017/05/10
1497, ,1900/01/01,2017/05/10
1498, ,1900/01/01,2017/05/11
1499, ,1900/01/01,2017/05/11
1500, ,1900/01/01,2017/05/11
1501, ,1900/01/01,2017/05/11
1502, ,1900/01/01,2017/05/11
1503, ,1900/01/01,2017/05/11
1504, ,1900/01/01,2017/05/11
1505, ,1900/01/01,2017/05/11
1506, ,1900/01/01,2017/05/11
1507, ,1900/01/01,2017/05/11
1508, ,1900/01/01,2017/05/11
1509, ,1900/01/01,2017/05/11
1510, ,1900/01/01,2017/05/11
1511,F,1900/01/01,2017/05/11
1512,F,1991/06/13,2017/06/19
1513, ,1900/01/01,2017/05/11
1514, ,1900/01/01,2017/05/11
1515, ,1900/01/01,2017/05/11
1516,F,1900/01/01,2017/05/11
1517, ,1900/01/01,2017/05/11
1518, ,1900/01/01,2017/05/11
