customerID;M-0;M-1;M-10;M-11;M-12;M-13;M-14;M-15;M-16;M-17;M-18;M-19;M-2;M-20;M-21;M-22;M-23;M-24;M-25;M-26;M-27;M-28;M-29;M-3;M-30;M-31;M-32;M-33;M-34;M-35;M-36;M-37;M-38;M-39;M-4;M-40;M-41;M-42;M-43;M-44;M-45;M-46;M-47;M-48;M-49;M-5;M-50;M-51;M-52;M-53;M-54;M-55;M-56;M-57;M-58;M-59;M-6;M-60;M-61;M-62;M-63;M-64;M-65;M-66;M-67;M-68;M-69;M-7;M-70;M-71;M-8;M-9
0114-RSRRW;16,895;19,5975;;;;;;;;;;;19,95;;;;;;;;;;;17,0125;;;;;;;;;;;19,48;;;;;;;;;;;19,95;;;;;;;;;;;17,9525;;;;;;;;;;;17,2475;;;19,95;19,715
0115-TFERT;109,571;110,114;111,019;110,838;110,657;110,295;110,838;110,114;109,752;110,838;111,2;109,39;111,019;111,019;;;;;;;;;;109,752;;;;;;;;;;;107,58;;;;;;;;;;;111,2;;;;;;;;;;;110,476;;;;;;;;;;;109,209;;;111,2;111,019
0117-LFRMW;39,428;40,2;34,796;39,042;40,2;39,814;39,042;39,814;40,2;40,2;39,814;39,814;40,2;39,428;40,2;40,2;37,498;39,814;40,2;39,042;35,954;35,954;37,884;39,814;38,656;37,884;39,428;39,042;39,814;39,814;39,814;;;;38,27;;;;;;;;;;;39,814;;;;;;;;;;;38,27;;;;;;;;;;;39,814;;;39,814;39,814
0118-JPNOY;84,314;83,9425;84,6855;85,8;85,8;84,6855;85,4285;83,571;83,9425;85,4285;84,6855;81,7135;83,9425;85,4285;85,057;84,314;85,8;85,8;80,599;;;;;85,057;;;;;;;;;;;85,8;;;;;;;;;;;80,599;;;;;;;;;;;83,1995;;;;;;;;;;;85,4285;;;83,9425;84,6855
0121-SNYRK;34,767;34,767;35,4;35,189;34,767;34,767;34,978;35,4;35,4;34,978;35,4;35,4;34,345;35,4;33,923;34,556;35,189;35,4;35,4;35,4;35,4;34,767;34,767;34,978;34,556;34,978;34,134;34,556;33,923;34,556;35,189;33,923;34,556;35,4;35,4;35,4;34,978;35,4;34,978;35,4;34,978;35,4;35,4;34,556;34,978;35,189;;;;;;;;;;;35,4;;;;;;;;;;;34,978;;;35,4;34,556
0122-OAHPZ;73,565;72,311;;;;;;;;;;;72,824;;;;;;;;;;;73,565;;;;;;;;;;;73,793;;;;;;;;;;;71,741;;;;;;;;;;;73,451;;;;;;;;;;;;;;;
0123-CRBRT;88,1;89,6265;88,1;88,1;88,1;89,6265;88,1;88,1;89,6265;97,259;94,206;92,6795;97,259;89,6265;88,1;88,1;88,1;88,1;97,259;88,1;95,7325;88,1;88,1;88,1;94,206;88,1;95,7325;88,1;91,153;91,153;91,153;95,7325;88,1;89,6265;88,1;88,1;91,153;88,1;95,7325;89,6265;89,6265;88,1;91,153;88,1;97,259;91,153;89,6265;88,1;100,312;100,312;88,1;91,153;89,6265;88,1;88,1;88,1;91,153;88,1;;;;;;;;;;88,1;;;89,6265;92,6795
0125-LZQXK;103,035;104,72;106,068;101,687;103,372;105,394;103,035;;;;;;104,72;;;;;;;;;;;104,046;;;;;;;;;;;108,427;;;;;;;;;;;101,35;;;;;;;;;;;104,046;;;;;;;;;;;101,35;;;101,35;101,35
0128-MKWSG;44,924;44,048;44,048;45,362;44,486;44,048;41,858;39,668;42,296;45,362;45,362;44,486;45,8;45,362;41,858;42,734;42,734;45,362;45,362;;;;;44,048;;;;;;;;;;;45,362;;;;;;;;;;;42,734;;;;;;;;;;;44,924;;;;;;;;;;;44,924;;;45,362;44,486
0129-KPTWJ;94,65;94,65;93,9755;93,301;90,603;94,65;93,9755;94,65;94,65;93,301;94,65;94,65;94,65;94,65;93,9755;94,65;92,6265;93,301;94,65;92,6265;94,65;89,254;94,65;91,952;92,6265;92,6265;94,65;93,301;94,65;91,2775;92,6265;94,65;94,65;93,9755;94,65;94,65;92,6265;93,301;93,9755;94,65;93,9755;92,6265;94,65;94,65;94,65;89,254;94,65;94,65;93,9755;93,301;93,301;93,9755;93,301;94,65;93,9755;94,65;93,9755;94,65;94,65;93,301;93,301;93,9755;92,6265;94,65;92,6265;94,65;94,65;91,2775;94,65;93,301;91,952;94,65
0129-QMPDR;18,283;17,1745;19,761;20,5;20,1305;20,5;20,1305;19,761;18,6525;20,1305;20,5;19,761;19,022;19,761;20,5;20,5;19,3915;20,1305;20,5;20,5;20,5;17,9135;20,5;19,3915;19,761;18,6525;19,022;19,761;20,5;19,761;19,3915;18,6525;20,1305;19,761;20,1305;20,5;20,1305;19,3915;19,761;;;;;;;18,6525;;;;;;;;;;;19,022;;;;;;;;;;;19,3915;;;18,6525;20,1305
0130-SXOUN;90,93;90,165;92,46;91,695;89,4;91,695;89,4;89,4;91,695;93,99;95,52;92,46;89,4;90,165;92,46;90,165;89,4;91,695;89,4;89,4;90,165;89,4;90,93;89,4;89,4;90,165;90,93;89,4;90,93;90,165;89,4;90,165;89,4;89,4;90,165;90,165;89,4;89,4;92,46;90,93;89,4;90,165;90,165;89,4;90,93;91,695;89,4;90,93;96,285;94,755;90,93;90,165;89,4;90,93;90,93;89,4;89,4;89,4;90,165;89,4;89,4;91,695;90,93;;;;;90,165;;;89,4;89,4
0133-BMFZO;94,668;86,982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0134-XWXCE;74,0895;74,343;74,85;74,85;74,85;74,5965;74,343;73,5825;73,836;74,5965;74,5965;74,0895;74,0895;74,5965;74,343;74,343;74,85;74,343;73,836;74,0895;74,85;72,315;74,5965;74,5965;74,0895;74,85;74,85;74,85;74,85;74,343;74,0895;74,5965;73,329;74,5965;72,822;74,85;74,5965;73,836;74,85;;;;;;;74,0895;;;;;;;;;;;73,836;;;;;;;;;;;72,5685;;;74,85;73,836
0135-NMXAP;85,568;89,75;87,29;89,75;;;;;;;;;86,798;;;;;;;;;;;84,584;;;;;;;;;;;87,536;;;;;;;;;;;87,29;;;;;;;;;;;89,012;;;;;;;;;;;88,274;;;89,258;87,29
0136-IFMYD;109,95;111,858;111,381;109,95;111,858;110,427;110,427;109,95;109,95;110,427;109,95;109,95;111,858;110,904;109,95;113,289;109,95;109,95;111,381;109,95;111,381;109,95;110,427;109,95;110,427;109,95;110,427;110,904;109,95;110,904;109,95;109,95;110,427;110,427;109,95;110,427;109,95;111,858;109,95;110,904;110,904;109,95;109,95;112,812;110,427;109,95;112,812;110,904;109,95;110,427;110,427;109,95;110,904;109,95;109,95;109,95;110,904;109,95;110,904;113,766;109,95;110,427;113,289;109,95;110,427;110,904;;109,95;;;111,381;111,858
0137-OCGAB;80,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0137-UDEUO;22,832;20,732;;;;;;;;;;;20,186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0139-IVFJG;92,702;97,798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0141-YEAYS;93,14;86,45;86,45;89,126;86,45;86,45;86,45;90,464;87,119;87,788;88,457;86,45;87,788;91,802;87,119;87,788;95,147;86,45;87,788;87,119;;;;87,788;;;;;;;;;;;88,457;;;;;;;;;;;95,147;;;;;;;;;;;87,119;;;;;;;;;;;89,126;;;90,464;97,154
0142-GVYSN;19,638;19,307;19,638;20,1345;20,1345;19,8035;18,8105;19,638;20,1345;19,4725;19,1415;20,3;20,3;19,638;19,307;20,3;20,3;20,1345;19,4725;;;;;19,4725;;;;;;;;;;;20,1345;;;;;;;;;;;18,645;;;;;;;;;;;19,1415;;;;;;;;;;;20,1345;;;20,3;17,8175
0147-ESWWR;101,25;101,25;101,254;101,25;101,262;101,25;101,25;101,342;101,25;101,254;101,274;101,254;101,25;101,25;101,254;101,25;101,25;101,266;101,254;101,254;101,262;101,25;101,254;101,25;101,254;101,354;101,274;101,258;101,254;101,25;101,258;101,254;101,282;;101,25;;;;;;;;;;;101,254;;;;;;;;;;;101,25;;;;;;;;;;;101,258;;;101,262;101,254
0148-DCDOS;94,7;94,484;94,538;94,376;94,268;94,7;94,646;94,052;94,538;94,16;94,592;94,592;94,592;94,538;94,592;94,376;94,43;94,592;;;;;;94,484;;;;;;;;;;;94,43;;;;;;;;;;;94,538;;;;;;;;;;;94,376;;;;;;;;;;;94,322;;;94,538;94,646
0151-ONTOV;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0156-FVPTA;53,009;54,2;54,2;54,2;54,2;53,009;53,009;50,627;53,406;53,803;51,818;53,009;47,054;54,2;54,2;;;;;;;;;51,421;;;;;;;;;;;51,024;;;;;;;;;;;54,2;;;;;;;;;;;51,421;;;;;;;;;;;49,436;;;50,627;50,627
0164-APGRB;114,9;117,139;123,856;119,378;121,617;114,9;119,378;117,139;119,378;117,139;117,139;117,139;114,9;114,9;123,856;121,617;114,9;114,9;114,9;121,617;117,139;119,378;126,095;114,9;114,9;117,139;117,139;114,9;114,9;114,9;132,812;119,378;114,9;123,856;114,9;121,617;114,9;114,9;119,378;114,9;114,9;114,9;117,139;119,378;117,139;117,139;114,9;114,9;114,9;123,856;114,9;119,378;126,095;119,378;114,9;119,378;114,9;114,9;114,9;123,856;117,139;117,139;123,856;119,378;114,9;117,139;117,139;117,139;128,334;114,9;119,378;114,9
0164-XAIRP;19,56;19,59;19,65;19,6;19,55;19,55;19,59;19,63;19,58;19,59;19,56;19,68;19,63;19,56;19,58;19,62;19,56;;;;;;;19,55;;;;;;;;;;;19,59;;;;;;;;;;;19,62;;;;;;;;;;;19,6;;;;;;;;;;;19,55;;;19,59;19,62
0168-XZKBB;80,8475;73,13;85,135;85,9925;75,7025;85,9925;79,99;83,42;86,85;80,8475;85,9925;;73,13;;;;;;;;;;;86,85;;;;;;;;;;;78,275;;;;;;;;;;;85,135;;;;;;;;;;;84,2775;;;;;;;;;;;85,135;;;86,85;80,8475
0174-QRVVY;27,735;27,258;25,35;25,35;25,827;26,304;27,735;25,35;25,35;25,827;25,35;25,35;25,827;25,35;26,304;26,781;27,258;26,304;25,35;28,212;28,212;25,35;25,827;26,304;25,35;26,304;25,35;25,827;27,258;25,35;25,35;25,827;25,35;25,35;25,35;25,35;26,304;25,827;26,304;25,827;25,827;25,35;26,781;25,35;26,781;27,735;26,304;26,781;26,781;25,35;26,304;27,735;26,304;25,35;25,827;25,827;25,35;25,35;25,35;25,35;25,35;25,35;25,35;27,735;25,35;25,827;25,35;25,35;26,304;;25,35;26,304
0177-PXBAT;114,66;110,58;114,66;110,58;109,9;114,66;112,62;114,66;120,1;109,9;111,26;111,26;111,26;109,9;113,3;110,58;111,26;109,9;110,58;112,62;111,94;123,5;110,58;109,9;111,26;109,9;111,26;;;;;;;;111,26;;;;;;;;;;;109,9;;;;;;;;;;;109,9;;;;;;;;;;;110,58;;;110,58;109,9
0178-CIIKR;18,729;19,5245;;;;;;;;;;;19,7465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0178-SZBHO;85,581;85,581;86,3905;86,3905;87,2;87,2;85,581;87,2;87,2;84,7715;87,2;83,962;85,581;87,2;85,581;78,2955;87,2;83,1525;84,7715;81,5335;86,3905;87,2;83,1525;86,3905;87,2;83,962;85,581;83,1525;83,1525;86,3905;87,2;83,962;87,2;85,581;87,2;86,3905;85,581;86,3905;84,7715;85,581;85,581;81,5335;;;;86,3905;;;;;;;;;;;87,2;;;;;;;;;;;87,2;;;86,3905;83,1525
0181-RITDD;108,15;108,15;108,15;108,15;109,3535;112,964;109,3535;111,7605;110,557;109,3535;110,557;108,15;108,15;108,15;110,557;108,15;109,3535;108,15;110,557;108,15;108,15;108,15;109,3535;112,964;108,15;108,15;112,964;108,15;109,3535;110,557;109,3535;108,15;108,15;111,7605;111,7605;108,15;114,1675;110,557;108,15;108,15;109,3535;112,964;109,3535;108,15;111,7605;115,371;108,15;127,406;108,15;109,3535;114,1675;108,15;108,15;108,15;108,15;108,15;110,557;110,557;114,1675;;;;;;;;;110,557;;;111,7605;112,964
0186-CAERR;116,3;117,345;116,3;116,3;119,435;116,8225;117,8675;116,8225;118,9125;116,8225;116,3;117,345;116,3;117,345;116,3;118,39;116,3;116,3;117,345;116,8225;116,8225;116,3;117,345;119,435;116,8225;116,3;117,345;116,3;116,3;116,3;117,8675;116,8225;116,3;117,345;118,9125;116,3;117,8675;116,3;116,3;116,3;117,8675;116,3;117,8675;116,3;116,3;117,345;118,39;116,3;116,3;116,3;116,8225;118,9125;116,8225;116,3;116,3;116,3;116,3;116,8225;116,3;116,8225;116,3;117,345;117,345;116,8225;116,3;117,345;116,3;117,8675;121,0025;;118,39;116,3
0187-QSXOE;89;85,3145;;;;;;;;;;;88,4735;;;;;;;;;;;88,649;;;;;;;;;;;82,8575;;;;;;;;;;;82,5065;;;;;;;;;;;88,649;;;;;;;;;;;;;;;
0187-WZNAB;74,0355;74,0355;73,3065;70,3905;74,4;72,5775;74,0355;70,3905;73,3065;72,942;72,5775;72,213;74,0355;72,942;70,3905;74,4;74,0355;74,0355;74,0355;74,0355;;;;70,3905;;;;;;;;;;;72,213;;;;;;;;;;;73,671;;;;;;;;;;;74,0355;;;;;;;;;;;72,942;;;73,671;73,3065
0188-GWFLE;19,346;14,354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0191-EQUUH;32,188;33,778;34,732;35,05;34,096;32,188;34,732;33,46;31,234;30,916;33,46;34,732;34,732;34,414;34,414;33,46;34,096;34,732;;;;;;35,05;;;;;;;;;;;34,732;;;;;;;;;;;32,506;;;;;;;;;;;34,414;;;;;;;;;;;32,824;;;35,05;33,46
0191-ZHSKZ;66,878;61,63;74,75;73,438;65,566;73,438;74,75;65,566;73,438;66,878;72,126;60,318;74,75;70,814;73,438;74,75;73,438;74,75;74,75;72,126;72,126;66,878;72,126;73,438;;;;;;;;;;;55,07;;;;;;;;;;;72,126;;;;;;;;;;;66,878;;;;;;;;;;;74,75;;;65,566;74,75
0193-ESZXP;106,365;109,825;105,5;105,5;106,365;105,5;105,5;107,23;107,23;112,42;107,23;105,5;105,5;106,365;105,5;106,365;108,095;105,5;114,15;108,96;105,5;109,825;106,365;105,5;109,825;107,23;105,5;108,095;105,5;106,365;108,96;105,5;107,23;107,23;105,5;107,23;105,5;107,23;107,23;108,96;105,5;106,365;106,365;106,365;106,365;107,23;108,095;105,5;107,23;106,365;106,365;106,365;108,095;105,5;;;105,5;;;;;;;;;;;108,96;;;107,23;107,23
0195-IESCP;85,25;85,25;;;;;;;;;;;85,446;;;;;;;;;;;85,474;;;;;;;;;;;85,39;;;;;;;;;;;86,566;;;;;;;;;;;86,034;;;;;;;;;;;85,306;;;85,334;85,25
0196-JTUQI;58,4495;73,0525;;;;;;;;;;;72,1935;;;;;;;;;;;69,6165;;;;;;;;;;;67,8985;;;;;;;;;;;75,2;;;;;;;;;;;71,3345;;;;;;;;;;;71,764;;;74,341;
0196-VULGZ;81,23;81,854;;;;;;;;;;;80,294;;;;;;;;;;;77,174;;;;;;;;;;;72,806;;;;;;;;;;;81,542;;;;;;;;;;;;;;;;;;;;;;;;;;
0197-PNKNK;84,45;84,6655;84,881;84,45;84,45;84,45;84,45;84,45;85,0965;84,881;84,881;85,9585;84,881;84,6655;84,881;85,5275;84,881;84,45;84,6655;84,45;84,45;84,6655;84,45;84,45;85,312;84,6655;84,6655;84,45;84,6655;84,881;84,45;84,6655;85,0965;84,6655;84,45;84,881;84,45;84,881;84,881;86,3895;84,881;84,45;85,5275;85,312;84,45;85,0965;84,45;84,45;84,881;84,45;84,6655;84,6655;85,0965;85,312;84,881;84,881;84,6655;84,45;84,45;85,0965;84,45;84,45;84,45;84,45;85,743;84,45;;84,6655;;;84,45;84,45
0201-MIBOL;96,669;102,4;99,5345;102,4;96,669;99,5345;99,5345;99,5345;99,5345;99,5345;93,8035;99,5345;85,207;102,4;102,4;79,476;102,4;102,4;96,669;102,4;102,4;102,4;96,669;99,5345;102,4;93,8035;102,4;102,4;102,4;79,476;93,8035;96,669;90,938;99,5345;102,4;82,3415;102,4;96,669;93,8035;99,5345;99,5345;102,4;99,5345;93,8035;102,4;102,4;102,4;99,5345;85,207;102,4;96,669;85,207;102,4;99,5345;102,4;102,4;99,5345;93,8035;102,4;82,3415;102,4;102,4;102,4;;;;;102,4;;;102,4;99,5345
0201-OAMXR;117,896;116,723;115,55;115,55;115,941;115,55;117,114;116,332;115,55;116,332;115,55;115,55;115,55;115,941;116,332;119,46;115,55;115,55;115,941;115,55;115,55;116,332;115,55;116,332;115,55;115,941;115,55;115,55;116,332;115,55;115,55;115,941;116,723;116,723;116,332;115,55;117,896;117,114;115,55;115,55;115,941;115,55;116,723;116,332;116,723;116,332;115,55;115,55;115,55;115,55;116,723;116,723;115,941;116,332;117,114;115,55;115,55;115,55;115,941;117,114;115,55;117,896;115,941;116,332;115,55;115,941;115,55;115,55;;;116,723;115,55
0203-HHYIJ;31,439;25,3;25,7385;34,07;26,6155;27,054;26,6155;25,3;31,0005;25,7385;25,3;26,6155;31,0005;26,6155;27,054;25,7385;25,7385;25,3;;;;;;25,3;;;;;;;;;;;29,685;;;;;;;;;;;25,7385;;;;;;;;;;;25,7385;;;;;;;;;;;25,3;;;25,7385;26,6155
0206-OYVOC;19,25;19,25;17,759;18,611;19,25;18,611;19,037;18,824;18,611;18,398;18,611;17,972;19,25;19,037;19,037;19,25;18,398;18,824;19,25;19,25;19,037;19,25;19,25;19,25;19,25;19,25;19,25;17,759;18,398;19,037;19,25;18,185;18,398;17,12;18,824;17,972;18,185;17,333;18,824;19,25;19,25;;;;;19,25;;;;;;;;;;;18,824;;;;;;;;;;;19,037;;;19,037;19,25
0206-TBWLC;114,65;111,818;114,65;114,65;114,65;114,65;110,402;103,322;113,234;114,65;113,234;110,402;114,65;114,65;107,57;114,65;107,57;113,234;108,986;113,234;108,986;114,65;104,738;114,65;114,65;114,65;113,234;114,65;110,402;113,234;114,65;113,234;113,234;113,234;107,57;114,65;110,402;107,57;113,234;108,986;103,322;113,234;114,65;107,57;103,322;114,65;108,986;114,65;114,65;113,234;;;;;;;113,234;;;;;;;;;;;114,65;;;113,234;114,65
0207-MDKNV;105,225;105,35;105,725;105,725;105,1;106,9125;105,225;;;;;;105,4125;;;;;;;;;;;105,4125;;;;;;;;;;;105,725;;;;;;;;;;;105,6;;;;;;;;;;;105,1625;;;;;;;;;;;105,225;;;105,725;105,225
0208-BPQEJ;14,542;19,4;19,4;19,053;;;;;;;;;17,318;;;;;;;;;;;18,359;;;;;;;;;;;11,766;;;;;;;;;;;18,706;;;;;;;;;;;7,602;;;;;;;;;;;19,4;;;18,706;13,848
0212-ISBBF;50,35;50,0845;50,0845;50,173;49,9075;49,7305;50,0845;50,0845;50,173;49,111;49,3765;49,819;49,9075;50,35;50,35;;;;;;;;;50,173;;;;;;;;;;;50,173;;;;;;;;;;;48,8455;;;;;;;;;;;49,996;;;;;;;;;;;49,819;;;49,996;50,2615
0214-JHPFW;57,532;57,532;57,666;57,532;57,666;57,733;57,666;57,733;57,8;57,8;57,666;57,8;57,465;57,8;57,8;57,733;57,8;57,733;57,8;57,197;57,733;57,733;57,8;57,8;57,666;57,599;57,8;57,8;57,465;57,599;57,8;57,532;57,8;57,666;57,8;57,8;57,733;57,733;57,8;57,599;57,8;57,733;57,8;57,8;57,733;57,733;57,666;57,8;57,8;57,8;57,398;57,8;57,8;57,666;57,8;57,8;57,666;57,733;57,733;57,733;57,8;57,532;57,666;57,733;57,666;57,8;57,532;57,8;;;57,733;57,532
0215-BQKGS;84,3;84,3;76,164;80,684;84,3;80,684;83,396;81,588;82,492;72,548;84,3;83,396;82,492;82,492;81,588;84,3;77,972;84,3;75,26;83,396;78,876;83,396;76,164;83,396;;;;;;;;;;;84,3;;;;;;;;;;;80,684;;;;;;;;;;;80,684;;;;;;;;;;;83,396;;;74,356;83,396
0218-QNVAS;99,032;99,032;99,285;100,55;100,297;99,791;100,297;98,779;100,044;100,55;100,297;100,55;100,297;100,297;100,044;100,044;100,55;100,55;100,297;100,55;100,55;99,285;100,55;100,297;100,55;100,55;100,55;98,273;100,297;100,297;100,044;100,297;100,297;100,297;99,791;100,297;100,297;99,791;99,791;100,297;99,791;100,044;100,55;100,297;100,044;100,044;99,538;100,55;100,55;100,55;100,55;100,55;100,55;100,044;100,55;100,297;100,297;100,044;100,55;100,55;100,55;100,297;100,55;100,55;100,55;100,55;100,297;99,791;100,55;;100,297;100,297
0219-QAERP;19,453;18,5855;19,6265;19,6265;19,8;18,5855;19,453;19,8;17,5445;19,6265;19,6265;17,8915;19,6265;19,453;19,453;19,6265;18,9325;19,8;18,759;19,453;19,8;19,2795;18,065;18,759;;;;;;;;;;;19,453;;;;;;;;;;;19,8;;;;;;;;;;;18,5855;;;;;;;;;;;19,8;;;19,8;18,5855
0219-YTZUE;94,937;94,61;;;;;;;;;;;94,283;;;;;;;;;;;88,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0220-EBGCE;83,034;84,266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0221-NAUXK;24,35;19,95;;;;;;;;;;;22,15;;;;;;;;;;;20,55;;;;;;;;;;;20,75;;;;;;;;;;;22,35;;;;;;;;;;;23,55;;;;;;;;;;;21,35;;;22,35;22,15
0221-WMXNQ;70,87;71,99;;;;;;;;;;;57,71;;;;;;;;;;;72,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0222-CNVPT;49,149;49,149;48,9745;48,9745;48,8;48,8;48,8;48,8;48,8;49,498;48,9745;49,498;48,9745;48,9745;48,8;48,9745;49,847;49,498;49,498;50,545;48,9745;48,8;49,6725;49,3235;48,8;48,9745;48,9745;49,149;48,9745;48,8;48,9745;48,9745;49,498;48,8;49,149;49,149;49,149;49,3235;48,8;48,8;49,149;48,8;48,9745;49,847;48,9745;48,8;49,847;48,8;;;;;;;;;48,8;;;;;;;;;;;49,149;;;49,6725;49,847
0224-HJAPT;45,638;45,512;;;;;;;;;;;44,252;;;;;;;;;;;46,016;;;;;;;;;;;41,732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0224-NIJLP;20,193;21,311;;;;;;;;;;;20,494;;;;;;;;;;;20,924;;;;;;;;;;;21,139;;;;;;;;;;;20,408;;;;;;;;;;;20,408;;;;;;;;;;;20,623;;;;
0224-RLWWD;44,433;44,867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0225-ZORZP;68,592;83,7645;;;;;;;;;;;82,6935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0228-MAUWC;61,917;59,9445;60,865;60,865;60,076;60,7335;59,55;59,6815;59,813;60,9965;59,9445;;60,076;;;;;;;;;;;59,6815;;;;;;;;;;;60,2075;;;;;;;;;;;60,339;;;;;;;;;;;59,9445;;;;;;;;;;;59,55;;;59,55;60,865
0229-LFJAF;63,257;66,4535;66,4535;68,5845;55,7985;68,5845;68,5845;69,65;68,5845;68,5845;69,65;68,5845;62,1915;69,65;68,5845;67,519;69,65;68,5845;68,5845;69,65;69,65;62,1915;68,5845;68,5845;66,4535;69,65;68,5845;69,65;69,65;69,65;66,4535;66,4535;69,65;68,5845;66,4535;67,519;68,5845;69,65;68,5845;67,519;68,5845;69,65;68,5845;69,65;66,4535;69,65;69,65;69,65;68,5845;68,5845;69,65;69,65;69,65;68,5845;69,65;66,4535;69,65;68,5845;68,5845;64,3225;69,65;69,65;69,65;67,519;68,5845;69,65;65,388;69,65;68,5845;69,65;68,5845;68,5845
0230-UBYPQ;36,346;36,1;36,1;36,1;37,084;36,1;36,838;36,1;36,346;36,1;36,346;36,592;37,576;37,822;37,33;36,346;36,838;36,346;36,1;36,1;36,1;36,592;36,1;36,1;36,592;36,1;36,1;36,1;36,838;36,838;36,838;36,1;36,346;36,346;37,084;36,1;36,592;37,33;36,838;36,838;36,346;36,838;36,838;37,084;36,838;36,346;36,1;36,1;37,084;36,838;36,1;36,1;36,592;36,1;36,346;36,1;36,346;36,346;36,1;36,346;;;;;;;;36,346;;;36,1;37,084
0230-WEQUW;57,136;56,6;56,6;58,208;56,6;58,208;56,6;56,6;57,672;57,136;58,208;56,6;56,6;57,672;56,6;59,28;56,6;58,208;56,6;57,672;57,136;57,672;56,6;57,672;56,6;56,6;57,672;56,6;57,672;56,6;59,816;56,6;57,136;57,136;57,672;56,6;57,136;57,136;59,816;56,6;61,424;60,888;56,6;56,6;57,136;56,6;57,672;57,136;60,888;56,6;56,6;57,672;59,816;57,136;56,6;56,6;56,6;56,6;57,136;56,6;58,744;57,136;58,208;;;;;57,136;;;56,6;56,6
0231-LXVAP;75,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0233-FTHAV;79,2;79,2;79,59;79,33;79,2;79,85;79,59;79,2;79,2;79,46;79,33;79,2;79,2;79,2;79,2;79,72;79,46;79,46;79,33;79,46;79,2;79,2;79,2;79,59;79,46;79,33;79,33;80,63;79,46;79,72;79,2;79,2;79,33;79,33;79,2;79,59;80,11;79,2;79,2;79,72;79,33;79,33;79,33;79,59;79,46;79,33;79,2;80,24;79,2;79,2;79,33;79,33;79,33;79,59;79,33;79,2;79,33;;;;;;;;;;;79,2;;;79,98;79,59
0234-TEVTT;45,363;45,363;45,363;45,726;46,089;46,452;46,452;45;45,726;45;46,452;47,541;45,726;45,363;45;45,363;46,815;45,726;46,089;45;45,726;45,726;46,452;45,363;46,452;45;45;45;45;45;45,726;45,363;45;46,089;45;45,363;45,363;45,726;45;45,363;45,726;48,63;45,363;;;48,267;;;;;;;;;;;47,178;;;;;;;;;;;46,089;;;45,363;45,363
0235-KGSLC;85,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0236-HFWSV;93,794;94,238;102,23;93,35;94,682;96,902;96,458;;;;;;100,01;;;;;;;;;;;96,902;;;;;;;;;;;94,682;;;;;;;;;;;104,894;;;;;;;;;;;93,35;;;;;;;;;;;95,57;;;94,238;93,35
0237-YFUTL;109,65;108,883;107,349;105,815;107,349;105,048;108,116;108,116;108,116;109,65;108,116;107,349;109,65;108,116;107,349;108,883;101,213;109,65;108,116;105,815;109,65;108,116;107,349;109,65;105,815;106,582;109,65;108,116;108,883;108,116;106,582;109,65;109,65;109,65;109,65;105,815;109,65;109,65;108,883;109,65;109,65;108,883;109,65;107,349;105,815;109,65;;;;;;;;;;;109,65;;;;;;;;;;;109,65;;;105,048;107,349
